Time,date,Year,Delma,RasGhanada,Saadiyat,AlAqah,Dibba,month,season,yearday
1998OCT22,22/10/98,1998,0.063,0.075,0.086,0.029,0.052,OCT,fall,295
1998OCT23,23/10/98,1998,0.078,0.025,0.016,0.048,0.072,OCT,fall,296
1998OCT24,24/10/98,1998,0.063,0.017,0.058,0.071,0.095,OCT,fall,297
1998OCT25,25/10/98,1998,0.008,0.087,0.101,0.076,0.099,OCT,fall,298
1998OCT26,26/10/98,1998,0.001,0.17,0.164,0.049,0.054,OCT,fall,299
1998OCT27,27/10/98,1998,0.032,0.118,0.14,0.023,0.035,OCT,fall,300
1998OCT28,28/10/98,1998,0.05,0.068,0.102,0.074,0.081,OCT,fall,301
1998OCT29,29/10/98,1998,0.07,0.027,0.073,0.036,0.041,OCT,fall,302
1998OCT30,30/10/98,1998,0.055,0.029,0.075,0.005,0.01,OCT,fall,303
1998OCT31,31/10/98,1998,0.048,0.057,0.086,0.036,0.042,OCT,fall,304
1998NOV01,1/11/98,1998,0.055,0.019,0.042,0.076,0.088,NOV,fall,305
1998NOV02,2/11/98,1998,0.092,0.033,0.017,0.123,0.131,NOV,fall,306
1998NOV03,3/11/98,1998,0.054,0.053,0.034,0.051,0.054,NOV,fall,307
1998NOV04,4/11/98,1998,0.053,0.011,0.05,0.089,0.09,NOV,fall,308
1998NOV05,5/11/98,1998,0.051,0.037,0.046,0.07,0.057,NOV,fall,309
1998NOV06,6/11/98,1998,0.083,0.096,0.076,0.01,0.018,NOV,fall,310
1998NOV07,7/11/98,1998,0.089,0.123,0.067,0.071,0.083,NOV,fall,311
1998NOV08,8/11/98,1998,0.089,0.06,0.028,0.073,0.083,NOV,fall,312
1998NOV09,9/11/98,1998,0.072,0.015,0.039,0.08,0.088,NOV,fall,313
1998NOV10,10/11/98,1998,0.039,0.093,0.116,0.073,0.085,NOV,fall,314
1998NOV11,11/11/98,1998,0.047,0.193,0.155,0.142,0.156,NOV,fall,315
1998NOV12,12/11/98,1998,0.057,0.155,0.132,0.09,0.103,NOV,fall,316
1998NOV13,13/11/98,1998,0.021,0.105,0.117,0.013,0.041,NOV,fall,317
1998NOV14,14/11/98,1998,0.144,0.071,0.057,0.027,0.054,NOV,fall,318
1998NOV15,15/11/98,1998,0.036,0.062,0.062,0.179,0.203,NOV,fall,319
1998NOV16,16/11/98,1998,0.027,0.12,0.1,0.091,0.109,NOV,fall,320
1998NOV17,17/11/98,1998,0.017,0.075,0.089,0.018,0.022,NOV,fall,321
1998NOV18,18/11/98,1998,0.145,0.194,0.126,0.057,0.092,NOV,fall,322
1998NOV19,19/11/98,1998,0.079,0.088,0.047,0.145,0.157,NOV,fall,323
1998NOV20,20/11/98,1998,0.022,0.012,0.027,0.037,0.038,NOV,fall,324
1998NOV21,21/11/98,1998,0.016,0.079,0.107,0.041,0.027,NOV,fall,325
1998NOV22,22/11/98,1998,0.051,0.098,0.1,0.008,0.027,NOV,fall,326
1998NOV23,23/11/98,1998,0.079,0.028,0.029,0.018,0.038,NOV,fall,327
1998NOV24,24/11/98,1998,0.054,0.075,0.076,0.043,0.06,NOV,fall,328
1998NOV25,25/11/98,1998,0.037,0.149,0.136,0.056,0.07,NOV,fall,329
1998NOV26,26/11/98,1998,0.016,0.146,0.138,0.053,0.063,NOV,fall,330
1998NOV27,27/11/98,1998,0.019,0.136,0.119,0.023,0.036,NOV,fall,331
1998NOV28,28/11/98,1998,0.052,0.11,0.101,0.004,0.019,NOV,fall,332
1998NOV29,29/11/98,1998,0.059,0.073,0.079,0.06,0.081,NOV,fall,333
1998NOV30,30/11/98,1998,0.048,0.083,0.108,0.064,0.08,NOV,fall,334
1998DEC01,1/12/98,1998,0.072,0.156,0.152,0.069,0.082,DEC,winter,335
1998DEC02,2/12/98,1998,0.041,0.115,0.115,0.07,0.08,DEC,winter,336
1998DEC03,3/12/98,1998,0.034,0.126,0.138,0.084,0.093,DEC,winter,337
1998DEC04,4/12/98,1998,0.051,0.158,0.145,0.111,0.121,DEC,winter,338
1998DEC05,5/12/98,1998,0.031,0.091,0.101,0.097,0.104,DEC,winter,339
1998DEC06,6/12/98,1998,0.107,0.122,0.025,0.039,0.045,DEC,winter,340
1998DEC07,7/12/98,1998,0.075,0.103,0.058,0.051,0.062,DEC,winter,341
1998DEC08,8/12/98,1998,0.121,0.02,0.031,0.057,0.057,DEC,winter,342
1998DEC09,9/12/98,1998,0.052,0.096,0.082,0.017,0.015,DEC,winter,343
1998DEC10,10/12/98,1998,0.052,0.131,0.106,0.019,0.023,DEC,winter,344
1998DEC11,11/12/98,1998,0.067,0.12,0.108,0.064,0.066,DEC,winter,345
1998DEC12,12/12/98,1998,0.077,0.008,0.005,0.039,0.048,DEC,winter,346
1998DEC13,13/12/98,1998,0.142,0.041,0.043,0.127,0.141,DEC,winter,347
1998DEC14,14/12/98,1998,0.1,0.039,0.055,0.132,0.142,DEC,winter,348
1998DEC15,15/12/98,1998,0.082,0.027,0.016,0.119,0.136,DEC,winter,349
1998DEC16,16/12/98,1998,0.057,0.152,0.102,0.071,0.074,DEC,winter,350
1998DEC17,17/12/98,1998,0.061,0.17,0.101,0.14,0.148,DEC,winter,351
1998DEC18,18/12/98,1998,0.064,0.229,0.108,0.188,0.205,DEC,winter,352
1998DEC19,19/12/98,1998,0.048,0.141,0.08,0.135,0.139,DEC,winter,353
1998DEC20,20/12/98,1998,0.091,0.087,0.074,0.042,0.033,DEC,winter,354
1998DEC21,21/12/98,1998,0.082,0.05,0.046,0.081,0.076,DEC,winter,355
1998DEC22,22/12/98,1998,0.078,0.104,0.069,0.147,0.132,DEC,winter,356
1998DEC23,23/12/98,1998,0.116,0.094,0.08,0.139,0.113,DEC,winter,357
1998DEC24,24/12/98,1998,0.085,0.094,0.075,0.177,0.158,DEC,winter,358
1998DEC25,25/12/98,1998,0.035,0.05,0.04,0.197,0.17,DEC,winter,359
1998DEC26,26/12/98,1998,0.013,0.144,0.091,0.174,0.143,DEC,winter,360
1998DEC27,27/12/98,1998,0.034,0.144,0.097,0.141,0.104,DEC,winter,361
1998DEC28,28/12/98,1998,0.035,0.137,0.077,0.112,0.083,DEC,winter,362
1998DEC29,29/12/98,1998,0.077,0.052,0.014,0.074,0.052,DEC,winter,363
1998DEC30,30/12/98,1998,0.112,0.046,0.083,0.049,0.05,DEC,winter,364
1998DEC31,31/12/98,1998,0.05,0.018,0.051,0.064,0.077,DEC,winter,365
1999JAN01,1/1/99,1999,0.065,0.035,0.029,0.063,0.067,JAN,winter,1
1999JAN02,2/1/99,1999,0.031,0.074,0.011,0.036,0.047,JAN,winter,2
1999JAN03,3/1/99,1999,0.162,0.078,0.129,0.116,0.095,JAN,winter,3
1999JAN04,4/1/99,1999,0.112,0.08,0.102,0.026,0.008,JAN,winter,4
1999JAN05,5/1/99,1999,0.076,0.157,0.086,0.097,0.085,JAN,winter,5
1999JAN06,6/1/99,1999,0.049,0.196,0.119,0.144,0.137,JAN,winter,6
1999JAN07,7/1/99,1999,0.059,0.115,0.073,0.077,0.057,JAN,winter,7
1999JAN08,8/1/99,1999,0.081,0.142,0.109,0.053,0.078,JAN,winter,8
1999JAN09,9/1/99,1999,0.097,0.198,0.111,0.119,0.118,JAN,winter,9
1999JAN10,10/1/99,1999,0.16,0.201,0.1,0.235,0.195,JAN,winter,10
1999JAN11,11/1/99,1999,0.163,0.226,0.175,0.109,0.082,JAN,winter,11
1999JAN12,12/1/99,1999,0.171,0.273,0.228,0.218,0.184,JAN,winter,12
1999JAN13,13/1/99,1999,0.115,0.094,0.1,0.233,0.209,JAN,winter,13
1999JAN14,14/1/99,1999,0.168,0.13,0.108,0.172,0.168,JAN,winter,14
1999JAN15,15/1/99,1999,0.113,0.127,0.119,0.112,0.115,JAN,winter,15
1999JAN16,16/1/99,1999,0.039,0.084,0.069,0.161,0.149,JAN,winter,16
1999JAN17,17/1/99,1999,0.01,0.109,0.081,0.134,0.111,JAN,winter,17
1999JAN18,18/1/99,1999,0.112,0.121,0.021,0.092,0.06,JAN,winter,18
1999JAN19,19/1/99,1999,0.124,0.141,0.12,0.077,0.092,JAN,winter,19
1999JAN20,20/1/99,1999,0.158,0.232,0.163,0.059,0.047,JAN,winter,20
1999JAN21,21/1/99,1999,0.06,0.092,0.073,0.077,0.096,JAN,winter,21
1999JAN22,22/1/99,1999,0.111,0.164,0.137,0.041,0.053,JAN,winter,22
1999JAN23,23/1/99,1999,0.171,0.237,0.192,0.063,0.055,JAN,winter,23
1999JAN24,24/1/99,1999,0.025,0.089,0.095,0.155,0.162,JAN,winter,24
1999JAN25,25/1/99,1999,0.008,0.016,0.003,0.135,0.146,JAN,winter,25
1999JAN26,26/1/99,1999,0.133,0.097,0.099,0.11,0.111,JAN,winter,26
1999JAN27,27/1/99,1999,0.164,0.227,0.185,0.074,0.092,JAN,winter,27
1999JAN28,28/1/99,1999,0.058,0.048,0.101,0.241,0.249,JAN,winter,28
1999JAN29,29/1/99,1999,0.036,0.105,0.066,0.071,0.083,JAN,winter,29
1999JAN30,30/1/99,1999,0.088,0.174,0.119,0.026,0.057,JAN,winter,30
1999JAN31,31/1/99,1999,0.103,0.149,0.119,0.187,0.225,JAN,winter,31
1999FEB01,1/2/99,1999,0.088,0.194,0.161,0.15,0.16,FEB,winter,32
1999FEB02,2/2/99,1999,0.071,0.097,0.102,0.192,0.221,FEB,winter,33
1999FEB03,3/2/99,1999,0.03,0.067,0.076,0.139,0.169,FEB,winter,34
1999FEB04,4/2/99,1999,0.047,0.057,0.016,0.137,0.184,FEB,winter,35
1999FEB05,5/2/99,1999,0.081,0.06,0.021,0.197,0.204,FEB,winter,36
1999FEB06,6/2/99,1999,0.054,0.077,0.078,0.231,0.258,FEB,winter,37
1999FEB07,7/2/99,1999,0.199,0.195,0.131,0.052,0.043,FEB,winter,38
1999FEB08,8/2/99,1999,0.042,0.057,0.056,0.12,0.1,FEB,winter,39
1999FEB09,9/2/99,1999,0.059,0.027,0.038,0.217,0.222,FEB,winter,40
1999FEB10,10/2/99,1999,0.139,0.043,0.044,0.213,0.225,FEB,winter,41
1999FEB11,11/2/99,1999,0.097,0.125,0.099,0.083,0.064,FEB,winter,42
1999FEB12,12/2/99,1999,0.099,0.061,0.049,0.189,0.162,FEB,winter,43
1999FEB13,13/2/99,1999,0.041,0.102,0.062,0.224,0.233,FEB,winter,44
1999FEB14,14/2/99,1999,0.083,0.186,0.133,0.118,0.076,FEB,winter,45
1999FEB15,15/2/99,1999,0.041,0.097,0.074,0.047,0.016,FEB,winter,46
1999FEB16,16/2/99,1999,0.077,0.081,0.077,0.05,0.053,FEB,winter,47
1999FEB17,17/2/99,1999,0.063,0.069,0.057,0.036,0.023,FEB,winter,48
1999FEB18,18/2/99,1999,0.03,0.036,0.027,0.068,0.075,FEB,winter,49
1999FEB19,19/2/99,1999,0.037,0.105,0.075,0.02,0.011,FEB,winter,50
1999FEB20,20/2/99,1999,0.049,0.135,0.064,0.08,0.089,FEB,winter,51
1999FEB21,21/2/99,1999,0.016,0.046,0.011,0.153,0.152,FEB,winter,52
1999FEB22,22/2/99,1999,0.218,0.196,0.17,0.112,0.076,FEB,winter,53
1999FEB23,23/2/99,1999,0.104,0.143,0.115,0.077,0.032,FEB,winter,54
1999FEB24,24/2/99,1999,0.105,0.117,0.117,0.155,0.105,FEB,winter,55
1999FEB25,25/2/99,1999,0.067,0.008,0.036,0.205,0.141,FEB,winter,56
1999FEB26,26/2/99,1999,0.046,0.066,0.028,0.176,0.119,FEB,winter,57
1999FEB27,27/2/99,1999,0.135,0.228,0.167,0.163,0.12,FEB,winter,58
1999FEB28,28/2/99,1999,0.085,0.085,0.022,0.271,0.27,FEB,winter,59
1999MAR01,1/3/99,1999,0.108,0.065,0.057,0.251,0.215,MAR,spring,60
1999MAR02,2/3/99,1999,0.29,0.121,0.114,0.274,0.242,MAR,spring,61
1999MAR03,3/3/99,1999,0.117,0.052,0.003,0.032,0.074,MAR,spring,62
1999MAR04,4/3/99,1999,0.049,0.11,0.01,0.049,0.076,MAR,spring,63
1999MAR05,5/3/99,1999,0.073,0.241,0.117,0.021,0.043,MAR,spring,64
1999MAR06,6/3/99,1999,0.138,0.051,0.115,0.032,0.032,MAR,spring,65
1999MAR07,7/3/99,1999,0.075,0.111,0.11,0.028,0.051,MAR,spring,66
1999MAR08,8/3/99,1999,0.032,0.088,0.04,0.082,0.122,MAR,spring,67
1999MAR09,9/3/99,1999,0.045,0.154,0.058,0.154,0.179,MAR,spring,68
1999MAR10,10/3/99,1999,0.047,0.068,0.072,0.157,0.173,MAR,spring,69
1999MAR11,11/3/99,1999,0.034,0.067,0.031,0.235,0.236,MAR,spring,70
1999MAR12,12/3/99,1999,0.039,0.154,0.042,0.256,0.244,MAR,spring,71
1999MAR13,13/3/99,1999,0.111,0.265,0.132,0.278,0.286,MAR,spring,72
1999MAR14,14/3/99,1999,0.062,0.355,0.2,0.241,0.247,MAR,spring,73
1999MAR15,15/3/99,1999,0.024,0.214,0.146,0.081,0.081,MAR,spring,74
1999MAR16,16/3/99,1999,0.112,0.024,0.061,0.133,0.138,MAR,spring,75
1999MAR17,17/3/99,1999,0.062,0.061,0.066,0.182,0.193,MAR,spring,76
1999MAR18,18/3/99,1999,0.161,0.285,0.222,0.083,0.097,MAR,spring,77
1999MAR19,19/3/99,1999,0.171,0.222,0.199,0.193,0.208,MAR,spring,78
1999MAR20,20/3/99,1999,0.039,0.082,0.064,0.194,0.19,MAR,spring,79
1999MAR21,21/3/99,1999,0.091,0.079,0.052,0.125,0.144,MAR,spring,80
1999MAR22,22/3/99,1999,0.057,0.088,0.013,0.082,0.094,MAR,spring,81
1999MAR23,23/3/99,1999,0.011,0.095,0.028,0.144,0.13,MAR,spring,82
1999MAR24,24/3/99,1999,0.129,0.162,0.162,0.078,0.08,MAR,spring,83
1999MAR25,25/3/99,1999,0.082,0.178,0.128,0.088,0.102,MAR,spring,84
1999MAR26,26/3/99,1999,0.042,0.061,0.012,0.118,0.103,MAR,spring,85
1999MAR27,27/3/99,1999,0.068,0.124,0.064,0.181,0.169,MAR,spring,86
1999MAR28,28/3/99,1999,0.087,0.02,0.066,0.094,0.067,MAR,spring,87
1999MAR29,29/3/99,1999,0.114,0.183,0.139,0.045,0.042,MAR,spring,88
1999MAR30,30/3/99,1999,0.117,0.181,0.127,0.073,0.058,MAR,spring,89
1999MAR31,31/3/99,1999,0.058,0.092,0.087,0.083,0.059,MAR,spring,90
1999APR01,1/4/99,1999,0.034,0.052,0.024,0.095,0.084,APR,spring,91
1999APR02,2/4/99,1999,0.065,0.101,0.049,0.19,0.183,APR,spring,92
1999APR03,3/4/99,1999,0.049,0.144,0.074,0.257,0.253,APR,spring,93
1999APR04,4/4/99,1999,0.083,0.113,0.032,0.222,0.204,APR,spring,94
1999APR05,5/4/99,1999,0.061,0.11,0.071,0.175,0.135,APR,spring,95
1999APR06,6/4/99,1999,0.056,0.094,0.06,0.253,0.203,APR,spring,96
1999APR07,7/4/99,1999,0.055,0.102,0.06,0.283,0.255,APR,spring,97
1999APR08,8/4/99,1999,0.103,0.109,0.062,0.291,0.247,APR,spring,98
1999APR09,9/4/99,1999,0.098,0.067,0.109,0.244,0.195,APR,spring,99
1999APR10,10/4/99,1999,0.119,0.227,0.167,0.115,0.104,APR,spring,100
1999APR11,11/4/99,1999,0.156,0.317,0.204,0.12,0.142,APR,spring,101
1999APR12,12/4/99,1999,0.073,0.153,0.126,0.259,0.244,APR,spring,102
1999APR13,13/4/99,1999,0.077,0.06,0.065,0.205,0.156,APR,spring,103
1999APR14,14/4/99,1999,0.045,0.093,0.034,0.116,0.069,APR,spring,104
1999APR15,15/4/99,1999,0.118,0.038,0.115,0.053,0.09,APR,spring,105
1999APR16,16/4/99,1999,0.089,0.172,0.133,0.094,0.066,APR,spring,106
1999APR17,17/4/99,1999,0.073,0.141,0.109,0.06,0.042,APR,spring,107
1999APR18,18/4/99,1999,0.052,0.16,0.103,0.098,0.074,APR,spring,108
1999APR19,19/4/99,1999,0.084,0.141,0.084,0.113,0.098,APR,spring,109
1999APR20,20/4/99,1999,0.081,0.149,0.099,0.031,0.025,APR,spring,110
1999APR21,21/4/99,1999,0.073,0.082,0.093,0.098,0.12,APR,spring,111
1999APR22,22/4/99,1999,0.041,0.045,0.076,0.085,0.115,APR,spring,112
1999APR23,23/4/99,1999,0.08,0.062,0.011,0.095,0.112,APR,spring,113
1999APR24,24/4/99,1999,0.035,0.107,0.067,0.134,0.139,APR,spring,114
1999APR25,25/4/99,1999,0.085,0.058,0.045,0.154,0.143,APR,spring,115
1999APR26,26/4/99,1999,0.064,0.025,0.029,0.147,0.13,APR,spring,116
1999APR27,27/4/99,1999,0.066,0.035,0.019,0.185,0.176,APR,spring,117
1999APR28,28/4/99,1999,0.074,0.075,0.037,0.268,0.232,APR,spring,118
1999APR29,29/4/99,1999,0.024,0.09,0.062,0.288,0.239,APR,spring,119
1999APR30,30/4/99,1999,0.051,0.039,0.027,0.259,0.188,APR,spring,120
1999MAY01,1/5/99,1999,0.081,0.043,0.05,0.193,0.151,MAY,spring,121
1999MAY02,2/5/99,1999,0.087,0.227,0.158,0.182,0.153,MAY,spring,122
1999MAY03,3/5/99,1999,0.114,0.301,0.214,0.18,0.155,MAY,spring,123
1999MAY04,4/5/99,1999,0.128,0.24,0.168,0.128,0.105,MAY,spring,124
1999MAY05,5/5/99,1999,0.04,0.14,0.094,0.15,0.137,MAY,spring,125
1999MAY06,6/5/99,1999,0.054,0.102,0.091,0.128,0.08,MAY,spring,126
1999MAY07,7/5/99,1999,0.037,0.044,0.054,0.131,0.084,MAY,spring,127
1999MAY08,8/5/99,1999,0.023,0.034,0.022,0.085,0.062,MAY,spring,128
1999MAY09,9/5/99,1999,0.01,0.077,0.021,0.064,0.06,MAY,spring,129
1999MAY10,10/5/99,1999,0.067,0.027,0.046,0.083,0.071,MAY,spring,130
1999MAY11,11/5/99,1999,0.043,0.059,0.111,0.093,0.064,MAY,spring,131
1999MAY12,12/5/99,1999,0.093,0.178,0.168,0.135,0.113,MAY,spring,132
1999MAY13,13/5/99,1999,0.017,0.044,0.032,0.118,0.11,MAY,spring,133
1999MAY14,14/5/99,1999,0.031,0.14,0.048,0.084,0.067,MAY,spring,134
1999MAY15,15/5/99,1999,0.088,0.045,0.116,0.103,0.086,MAY,spring,135
1999MAY16,16/5/99,1999,0.063,0.155,0.102,0.114,0.124,MAY,spring,136
1999MAY17,17/5/99,1999,0.052,0.162,0.102,0.19,0.202,MAY,spring,137
1999MAY18,18/5/99,1999,0.035,0.044,0.069,0.163,0.146,MAY,spring,138
1999MAY19,19/5/99,1999,0.002,0.156,0.042,0.147,0.13,MAY,spring,139
1999MAY20,20/5/99,1999,0.017,0.064,0.025,0.037,0.034,MAY,spring,140
1999MAY21,21/5/99,1999,0.045,0.133,0.073,0.073,0.063,MAY,spring,141
1999MAY22,22/5/99,1999,0.085,0.266,0.179,0.122,0.106,MAY,spring,142
1999MAY23,23/5/99,1999,0.082,0.137,0.129,0.099,0.097,MAY,spring,143
1999MAY24,24/5/99,1999,0.069,0.096,0.091,0.165,0.138,MAY,spring,144
1999MAY25,25/5/99,1999,0.056,0.063,0.029,0.063,0.044,MAY,spring,145
1999MAY26,26/5/99,1999,0.02,0.026,0.03,0.043,0.037,MAY,spring,146
1999MAY27,27/5/99,1999,0.033,0.094,0.104,0.069,0.073,MAY,spring,147
1999MAY28,28/5/99,1999,0.015,0.05,0.04,0.052,0.051,MAY,spring,148
1999MAY29,29/5/99,1999,0.018,0.074,0.079,0.055,0.063,MAY,spring,149
1999MAY30,30/5/99,1999,0.041,0.096,0.107,0.057,0.058,MAY,spring,150
1999MAY31,31/5/99,1999,0.034,0.06,0.067,0.064,0.065,MAY,spring,151
1999JUN01,1/6/99,1999,0.034,0.056,0.091,0.04,0.034,JUN,summer,152
1999JUN02,2/6/99,1999,0.028,0.095,0.112,0.036,0.048,JUN,summer,153
1999JUN03,3/6/99,1999,0.032,0.07,0.068,0.056,0.087,JUN,summer,154
1999JUN04,4/6/99,1999,0.021,0.066,0.038,0.106,0.123,JUN,summer,155
1999JUN05,5/6/99,1999,0.095,0.046,0.059,0.101,0.084,JUN,summer,156
1999JUN06,6/6/99,1999,0.036,0.076,0.08,0.11,0.115,JUN,summer,157
1999JUN07,7/6/99,1999,0.023,0.184,0.109,0.078,0.094,JUN,summer,158
1999JUN08,8/6/99,1999,0.042,0.127,0.096,0.076,0.108,JUN,summer,159
1999JUN09,9/6/99,1999,0.057,0.006,0.054,0.077,0.118,JUN,summer,160
1999JUN10,10/6/99,1999,0.049,0.118,0.059,0.087,0.128,JUN,summer,161
1999JUN11,11/6/99,1999,0.05,0.102,0.004,0.105,0.137,JUN,summer,162
1999JUN12,12/6/99,1999,0.051,0.047,0.073,0.115,0.141,JUN,summer,163
1999JUN13,13/6/99,1999,0.027,0.03,0.065,0.19,0.19,JUN,summer,164
1999JUN14,14/6/99,1999,0.004,0.06,0.081,0.105,0.096,JUN,summer,165
1999JUN15,15/6/99,1999,0.063,0.123,0.12,0.192,0.187,JUN,summer,166
1999JUN16,16/6/99,1999,0.071,0.145,0.114,0.199,0.199,JUN,summer,167
1999JUN17,17/6/99,1999,0.059,0.105,0.059,0.158,0.146,JUN,summer,168
1999JUN18,18/6/99,1999,0.016,0.101,0.08,0.172,0.156,JUN,summer,169
1999JUN19,19/6/99,1999,0.035,0.076,0.052,0.112,0.1,JUN,summer,170
1999JUN20,20/6/99,1999,0.022,0.024,0.026,0.096,0.095,JUN,summer,171
1999JUN21,21/6/99,1999,0.039,0.101,0.044,0.1,0.114,JUN,summer,172
1999JUN22,22/6/99,1999,0.015,0.054,0.022,0.118,0.131,JUN,summer,173
1999JUN23,23/6/99,1999,0.034,0.054,0.032,0.068,0.078,JUN,summer,174
1999JUN24,24/6/99,1999,0.04,0.024,0.066,0.095,0.101,JUN,summer,175
1999JUN25,25/6/99,1999,0.011,0.031,0.033,0.146,0.159,JUN,summer,176
1999JUN26,26/6/99,1999,0.074,0.029,0.017,0.082,0.094,JUN,summer,177
1999JUN27,27/6/99,1999,0.035,0.041,0.01,0.109,0.128,JUN,summer,178
1999JUN28,28/6/99,1999,0.042,0.126,0.084,0.159,0.176,JUN,summer,179
1999JUN29,29/6/99,1999,0.037,0.139,0.078,0.145,0.154,JUN,summer,180
1999JUN30,30/6/99,1999,0.016,0.099,0.043,0.086,0.099,JUN,summer,181
1999JUL01,1/7/99,1999,0.011,0.046,0.042,0.033,0.062,JUL,summer,182
1999JUL02,2/7/99,1999,0.03,0.02,0.033,0.082,0.11,JUL,summer,183
1999JUL03,3/7/99,1999,0.078,0.044,0.068,0.092,0.107,JUL,summer,184
1999JUL04,4/7/99,1999,0.037,0.025,0.088,0.086,0.093,JUL,summer,185
1999JUL05,5/7/99,1999,0.043,0.05,0.092,0.076,0.089,JUL,summer,186
1999JUL06,6/7/99,1999,0.053,0.045,0.054,0.095,0.117,JUL,summer,187
1999JUL07,7/7/99,1999,0.03,0.067,0.016,0.138,0.181,JUL,summer,188
1999JUL08,8/7/99,1999,0.059,0.106,0.058,0.114,0.154,JUL,summer,189
1999JUL09,9/7/99,1999,0.095,0.163,0.117,0.048,0.102,JUL,summer,190
1999JUL10,10/7/99,1999,0.059,0.113,0.046,0.08,0.133,JUL,summer,191
1999JUL11,11/7/99,1999,0.056,0.085,0.026,0.064,0.075,JUL,summer,192
1999JUL12,12/7/99,1999,0.081,0.062,0.069,0.106,0.125,JUL,summer,193
1999JUL13,13/7/99,1999,0.104,0.046,0.047,0.053,0.084,JUL,summer,194
1999JUL14,14/7/99,1999,0.095,0.189,0.091,0.233,0.275,JUL,summer,195
1999JUL15,15/7/99,1999,0.042,0.096,0.086,0.157,0.191,JUL,summer,196
1999JUL16,16/7/99,1999,0.064,0.023,0.02,0.138,0.169,JUL,summer,197
1999JUL17,17/7/99,1999,0.001,0.067,0.054,0.258,0.263,JUL,summer,198
1999JUL18,18/7/99,1999,0.052,0.129,0.1,0.305,0.28,JUL,summer,199
1999JUL19,19/7/99,1999,0.039,0.047,0.026,0.308,0.287,JUL,summer,200
1999JUL20,20/7/99,1999,0.036,0.054,0.035,0.282,0.279,JUL,summer,201
1999JUL21,21/7/99,1999,0.033,0.07,0.068,0.268,0.254,JUL,summer,202
1999JUL22,22/7/99,1999,0.025,0.031,0.062,0.28,0.267,JUL,summer,203
1999JUL23,23/7/99,1999,0.01,0.026,0.064,0.238,0.255,JUL,summer,204
1999JUL24,24/7/99,1999,0.046,0.06,0.007,0.22,0.233,JUL,summer,205
1999JUL25,25/7/99,1999,0.025,0.067,0.041,0.217,0.198,JUL,summer,206
1999JUL26,26/7/99,1999,0.032,0.073,0.067,0.283,0.248,JUL,summer,207
1999JUL27,27/7/99,1999,0.006,0.048,0.039,0.311,0.282,JUL,summer,208
1999JUL28,28/7/99,1999,0.041,0.042,0.047,0.286,0.251,JUL,summer,209
1999JUL29,29/7/99,1999,0.037,0.102,0.092,0.208,0.176,JUL,summer,210
1999JUL30,30/7/99,1999,0.04,0.122,0.09,0.123,0.115,JUL,summer,211
1999JUL31,31/7/99,1999,0.041,0.142,0.134,0.191,0.201,JUL,summer,212
1999AUG01,1/8/99,1999,0.016,0.098,0.098,0.155,0.179,AUG,summer,213
1999AUG02,2/8/99,1999,0.036,0.036,0.016,0.126,0.143,AUG,summer,214
1999AUG03,3/8/99,1999,0.02,0.033,0.035,0.116,0.132,AUG,summer,215
1999AUG04,4/8/99,1999,0.095,0.097,0.115,0.17,0.171,AUG,summer,216
1999AUG05,5/8/99,1999,0.063,0.109,0.115,0.168,0.166,AUG,summer,217
1999AUG06,6/8/99,1999,0.03,0.104,0.112,0.166,0.16,AUG,summer,218
1999AUG07,7/8/99,1999,0.013,0.068,0.093,0.179,0.175,AUG,summer,219
1999AUG08,8/8/99,1999,0.021,0.08,0.113,0.22,0.2,AUG,summer,220
1999AUG09,9/8/99,1999,0.058,0.117,0.158,0.144,0.126,AUG,summer,221
1999AUG10,10/8/99,1999,0.055,0.02,0.085,0.095,0.086,AUG,summer,222
1999AUG11,11/8/99,1999,0.033,0.025,0.038,0.11,0.093,AUG,summer,223
1999AUG12,12/8/99,1999,0.05,0.07,0.039,0.087,0.074,AUG,summer,224
1999AUG13,13/8/99,1999,0.013,0.026,0.06,0.091,0.091,AUG,summer,225
1999AUG14,14/8/99,1999,0.045,0.089,0.1,0.163,0.17,AUG,summer,226
1999AUG15,15/8/99,1999,0.017,0.093,0.111,0.218,0.211,AUG,summer,227
1999AUG16,16/8/99,1999,0.013,0.031,0.073,0.206,0.214,AUG,summer,228
1999AUG17,17/8/99,1999,0.04,0.028,0.078,0.147,0.152,AUG,summer,229
1999AUG18,18/8/99,1999,0.108,0.104,0.122,0.121,0.117,AUG,summer,230
1999AUG19,19/8/99,1999,0.064,0.09,0.092,0.117,0.124,AUG,summer,231
1999AUG20,20/8/99,1999,0.038,0.097,0.084,0.116,0.125,AUG,summer,232
1999AUG21,21/8/99,1999,0.057,0.1,0.09,0.132,0.135,AUG,summer,233
1999AUG22,22/8/99,1999,0.046,0.118,0.132,0.13,0.132,AUG,summer,234
1999AUG23,23/8/99,1999,0.061,0.073,0.094,0.14,0.154,AUG,summer,235
1999AUG24,24/8/99,1999,0.072,0.094,0.114,0.18,0.166,AUG,summer,236
1999AUG25,25/8/99,1999,0.056,0.062,0.103,0.088,0.074,AUG,summer,237
1999AUG26,26/8/99,1999,0.033,0.047,0.066,0.065,0.057,AUG,summer,238
1999AUG27,27/8/99,1999,0.052,0.137,0.139,0.188,0.188,AUG,summer,239
1999AUG28,28/8/99,1999,0.066,0.126,0.104,0.089,0.085,AUG,summer,240
